Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Flight ID
553.81,2.0,10.0,2025-11-06 22:32:30,37.0816,-121.59958,293.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,0.9,0.0,55.0,25.0,0.0,30.14,1242.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1041.0,1041.0,12.3,0.0,0.0,0.0,25.0,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,117.0,659.0,116.0,643.0,113.0,601.0,122.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.0,0.0,4.998,0.0,0.0,0.653,0.813,67.2,25.3,0.0,0.0,0.0,,0.0,1041.0,117.0,92.0,0.3000000000000007,0.0,24.562083333333323,0.0,2025-11-06 14:23:18-08:00
554.06,2.0,10.0,2025-11-06 22:32:30,37.0816,-121.59958,293.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,45.0,25.0,0.0,30.14,1242.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1041.0,1041.0,12.5,0.0,0.0,0.0,25.1,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,117.0,659.0,116.0,643.0,113.0,602.0,122.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.1,0.0,4.998,0.0,0.0,0.653,0.813,67.1,25.3,0.0,0.0,0.0,,0.0,1041.0,117.0,92.0,0.3000000000000007,0.0,24.583166666666656,0.0,2025-11-06 14:23:18-08:00
554.31,2.0,10.0,2025-11-06 22:32:30,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,23.0,25.0,0.0,30.14,1242.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1039.0,1039.0,12.5,0.0,0.0,0.0,25.1,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,116.0,643.0,113.0,602.0,122.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.1,1.0,4.998,0.0,0.0,0.653,0.813,66.9,25.3,0.0,0.0,0.0,,0.0,1039.0,117.25,92.25,0.3000000000000007,0.0,24.60424999999999,0.0,2025-11-06 14:23:18-08:00
554.56,2.0,10.0,2025-11-06 22:32:31,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,15.0,25.0,0.0,30.14,1242.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1034.0,1034.0,12.5,0.0,0.0,0.0,25.1,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,116.0,642.0,114.0,603.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.1,1.0,4.998,0.0,0.0,0.653,0.813,66.8,25.3,0.0,0.0,0.0,,0.0,1034.0,117.5,92.5,0.3000000000000007,0.0,24.646416666666656,0.0,2025-11-06 14:23:18-08:00
554.81,2.0,10.0,2025-11-06 22:32:31,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,1.0,25.0,0.0,30.14,1242.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1035.0,1035.0,12.5,0.0,0.0,0.0,25.2,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,116.0,642.0,114.0,602.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.2,0.0,4.998,0.0,0.0,0.653,0.813,66.7,25.3,0.0,0.0,0.0,,0.0,1035.0,117.5,92.5,0.3000000000000007,0.0,24.66749999999999,0.0,2025-11-06 14:23:18-08:00
555.06,2.0,10.0,2025-11-06 22:32:31,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,23.0,25.0,0.0,30.14,1242.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1037.0,1037.0,12.6,0.0,0.0,0.0,25.2,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,117.0,642.0,114.0,602.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.2,1.0,4.998,0.0,0.0,0.653,0.813,66.6,25.3,0.0,0.0,0.0,,0.0,1037.0,117.75,92.75,0.3000000000000007,0.0,24.66749999999999,0.0,2025-11-06 14:23:18-08:00
555.31,2.0,10.0,2025-11-06 22:32:31,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,30.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1039.0,1039.0,12.6,0.0,0.0,0.0,25.3,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,116.0,642.0,114.0,601.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.3,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.3,0.0,0.0,0.0,,0.0,1039.0,117.5,92.5,0.3000000000000007,0.0,24.66749999999999,0.0,2025-11-06 14:23:18-08:00
555.56,2.0,10.0,2025-11-06 22:32:32,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,21.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1039.0,1039.0,12.6,0.0,0.0,0.0,25.3,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,116.0,642.0,114.0,601.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.3,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.3,0.0,0.0,0.0,,0.0,1039.0,117.5,92.5,0.3000000000000007,0.0,24.66749999999999,0.0,2025-11-06 14:23:18-08:00
555.81,2.0,10.0,2025-11-06 22:32:32,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,28.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1043.0,1043.0,12.6,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,116.0,642.0,114.0,601.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.3,0.0,0.0,0.0,,0.0,1043.0,117.5,92.5,0.3000000000000007,0.0,24.66749999999999,0.0,2025-11-06 14:23:18-08:00
556.06,2.0,10.0,2025-11-06 22:32:32,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,8.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1044.0,1044.0,12.6,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,117.0,643.0,114.0,601.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.3,0.0,0.0,0.0,,0.0,1044.0,117.75,92.75,0.3000000000000007,0.0,24.688583333333323,0.0,2025-11-06 14:23:18-08:00
556.31,2.0,10.0,2025-11-06 22:32:32,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,15.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1035.0,1035.0,12.7,0.0,0.0,0.0,25.2,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,117.0,643.0,114.0,601.0,122.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.2,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.4,0.0,0.0,0.0,,0.0,1035.0,117.75,92.75,0.3999999999999986,0.0,24.73074999999999,0.0,2025-11-06 14:23:18-08:00
556.56,2.0,10.0,2025-11-06 22:32:33,37.0816,-121.59958,293.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,15.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1034.0,1034.0,12.7,0.0,0.0,0.0,24.8,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,117.0,642.0,114.0,601.0,122.0,595.0,0.0,0.0,-19.0,0.0,0.0,24.8,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.4,0.0,0.0,0.0,,0.0,1034.0,117.75,92.75,0.3999999999999986,0.0,24.772916666666656,0.0,2025-11-06 14:23:18-08:00
556.81,2.0,10.0,2025-11-06 22:32:33,37.0816,-121.59958,293.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,20.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,66.0,25.0,1031.0,1031.0,12.7,0.0,0.0,0.0,24.9,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,117.0,642.0,114.0,600.0,122.0,595.0,0.0,0.0,-19.0,0.0,0.0,24.9,0.0,4.998,0.0,0.0,0.653,0.813,66.5,25.4,0.0,0.0,0.0,,0.0,1031.0,117.75,92.75,0.3999999999999986,0.0,24.79399999999999,0.0,2025-11-06 14:23:18-08:00
557.06,2.0,10.0,2025-11-06 22:32:33,37.08159,-121.59958,293.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,22.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,66.0,25.0,1038.0,1038.0,12.7,0.0,0.0,0.0,25.0,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,659.0,117.0,643.0,114.0,600.0,122.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.0,0.0,4.998,0.0,0.0,0.653,0.813,66.4,25.4,0.0,0.0,0.0,,0.0,1038.0,117.75,92.75,0.3999999999999986,0.0,24.79399999999999,0.0,2025-11-06 14:23:18-08:00
557.31,2.0,10.0,2025-11-06 22:32:33,37.08159,-121.59958,295.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,52.6,0.0,49.0,-0.0,-0.02,1.0,0.0,28.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,66.0,25.0,1047.0,1047.0,12.8,0.0,0.0,0.0,25.1,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,660.0,117.0,642.0,115.0,599.0,123.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.1,0.0,4.998,0.0,0.0,0.653,0.813,66.5,25.4,0.0,0.0,0.0,,0.0,1047.0,118.25,93.25,0.3999999999999986,0.0,24.79399999999999,0.0,2025-11-06 14:23:18-08:00
557.56,2.0,10.0,2025-11-06 22:32:34,37.08159,-121.59958,295.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,52.6,0.0,50.0,-0.0,-0.02,1.0,0.0,22.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1067.0,1067.0,12.8,0.0,0.0,0.0,25.1,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,659.0,117.0,643.0,115.0,599.0,123.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.1,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.4,0.0,0.0,0.0,,0.0,1067.0,118.5,93.5,0.3999999999999986,0.0,24.79399999999999,0.0,2025-11-06 14:23:18-08:00
557.81,2.0,10.0,2025-11-06 22:32:34,37.08159,-121.59958,295.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,50.0,-0.0,-0.02,0.9,0.0,16.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1074.0,1074.0,12.8,0.0,0.0,0.0,25.2,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,658.0,117.0,643.0,114.0,600.0,123.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.2,0.0,4.998,0.0,0.0,0.653,0.813,66.8,25.4,0.0,0.0,0.0,,0.0,1074.0,118.0,93.0,0.3999999999999986,0.0,24.815083333333323,0.0,2025-11-06 14:23:18-08:00
558.06,2.0,10.0,2025-11-06 22:32:34,37.0816,-121.59958,295.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,50.0,-0.0,-0.02,0.9,0.0,33.0,25.0,0.0,30.14,1243.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1095.0,1095.0,12.6,0.0,0.0,0.0,25.2,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,118.0,658.0,117.0,643.0,115.0,600.0,123.0,594.0,0.0,0.0,-19.0,0.0,0.0,25.2,0.0,4.998,0.0,0.0,0.653,0.813,67.0,25.4,0.0,0.0,0.0,,0.0,1095.0,118.25,93.25,0.3999999999999986,0.0,24.836166666666657,0.0,2025-11-06 14:23:18-08:00
558.31,2.0,10.0,2025-11-06 22:32:34,37.0816,-121.59958,295.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,50.0,-0.0,-0.02,1.0,0.0,42.0,25.0,0.0,30.14,1234.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1075.0,1075.0,12.5,0.0,0.0,0.0,25.3,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,658.0,117.0,643.0,115.0,600.0,123.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.3,0.0,4.998,0.0,0.0,0.653,0.813,67.2,25.4,0.0,0.0,0.0,,0.0,1075.0,118.5,93.5,0.3999999999999986,0.0,24.836166666666657,0.0,2025-11-06 14:23:18-08:00
558.56,2.0,10.0,2025-11-06 22:32:35,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,51.0,-0.0,-0.02,1.0,0.0,21.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1061.0,1061.0,12.4,0.0,0.0,0.0,25.3,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,659.0,117.0,643.0,115.0,601.0,123.0,596.0,0.0,0.0,-19.0,0.0,0.0,25.3,0.0,4.998,0.0,0.0,0.653,0.813,67.3,25.5,0.0,0.0,0.0,,0.0,1061.0,118.5,93.5,0.5,0.0,24.836166666666657,0.0,2025-11-06 14:23:18-08:00
558.81,2.0,10.0,2025-11-06 22:32:35,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,51.0,-0.0,-0.02,1.0,0.0,12.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1078.0,1078.0,12.4,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,659.0,117.0,643.0,115.0,600.0,123.0,596.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,67.2,25.5,0.0,0.0,0.0,,0.0,1078.0,118.5,93.5,0.5,0.0,24.836166666666657,0.0,2025-11-06 14:23:18-08:00
559.06,2.0,10.0,2025-11-06 22:32:35,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,51.0,-0.0,-0.02,1.0,0.0,1.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1052.0,1052.0,12.4,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,660.0,117.0,643.0,115.0,600.0,123.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,67.3,25.5,0.0,0.0,0.0,,0.0,1052.0,118.5,93.5,0.5,0.0,24.85724999999999,0.0,2025-11-06 14:23:18-08:00
559.31,2.0,10.0,2025-11-06 22:32:35,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.5,0.0,51.0,-0.0,-0.02,1.0,0.0,16.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1043.0,1043.0,12.4,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,660.0,117.0,643.0,115.0,600.0,123.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,67.1,25.5,0.0,0.0,0.0,,0.0,1043.0,118.5,93.5,0.5,0.0,24.899416666666657,0.0,2025-11-06 14:23:18-08:00
559.56,2.0,10.0,2025-11-06 22:32:36,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,51.0,-0.1,-0.02,1.0,0.0,22.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,25.0,1033.0,1033.0,12.5,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,660.0,117.0,643.0,115.0,600.0,123.0,596.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,66.9,25.5,0.0,0.0,0.0,,0.0,1033.0,118.5,93.5,0.5,0.0,24.941583333333323,0.0,2025-11-06 14:23:18-08:00
559.81,2.0,10.0,2025-11-06 22:32:36,37.0816,-121.59958,294.0,0.1,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,51.0,-0.0,-0.02,1.0,0.0,-7.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,26.0,1029.0,1029.0,12.5,0.0,0.0,0.0,25.5,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,660.0,117.0,643.0,115.0,600.0,123.0,596.0,0.0,0.0,-19.0,0.0,0.0,25.5,0.0,4.998,0.0,0.0,0.653,0.813,66.7,25.5,0.0,0.0,0.0,,0.0,1029.0,118.5,93.5,0.5,0.0,24.98374999999999,0.0,2025-11-06 14:23:18-08:00
560.06,2.0,10.0,2025-11-06 22:32:36,37.0816,-121.59958,294.0,0.0,108.6,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.3,52.6,0.0,51.0,-0.0,-0.02,0.9,0.0,12.0,25.0,0.0,30.14,1236.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,67.0,26.0,1035.0,1035.0,12.6,0.0,0.0,0.0,25.4,0.0,0.0,40.0,0.0,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,119.0,660.0,117.0,643.0,115.0,600.0,123.0,595.0,0.0,0.0,-19.0,0.0,0.0,25.4,0.0,4.998,0.0,0.0,0.653,0.813,66.6,25.5,0.0,0.0,0.0,,0.0,1035.0,118.5,93.5,0.5,0.0,25.004833333333323,0.0,2025-11-06 14:23:18-08:00
