Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
3293.06,1.0,5.0,2026-01-10 21:05:57,37.08205,-121.5994,566.0,0.6,320.4,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1428.8596666666665,0.0,329.0,2026-01-10 12:11:22-08:00
3294.06,1.0,5.0,2026-01-10 21:05:58,37.08205,-121.5994,567.0,0.4,320.4,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1429.703,0.0,329.0,2026-01-10 12:11:22-08:00
3295.06,1.0,5.0,2026-01-10 21:05:59,37.08205,-121.59941,569.0,0.4,320.4,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1430.3776666666665,0.0,329.0,2026-01-10 12:11:22-08:00
3296.06,1.0,5.0,2026-01-10 21:06:00,37.08206,-121.59941,572.0,0.7,203.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1431.3053333333332,0.0,329.0,2026-01-10 12:11:22-08:00
3297.06,1.0,5.0,2026-01-10 21:06:01,37.08207,-121.59941,575.0,1.0,203.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1432.739,0.0,329.0,2026-01-10 12:11:22-08:00
3298.06,1.0,5.0,2026-01-10 21:06:02,37.08207,-121.59941,578.0,1.2,190.9,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1434.5943333333332,0.0,329.0,2026-01-10 12:11:22-08:00
3299.06,1.0,5.0,2026-01-10 21:06:03,37.08208,-121.59942,581.0,0.8,203.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1436.281,0.0,329.0,2026-01-10 12:11:22-08:00
3300.06,1.0,4.0,2026-01-10 21:06:04,37.08209,-121.59943,589.0,1.5,251.1,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1438.2206666666666,0.0,329.0,2026-01-10 12:11:22-08:00
3301.06,1.0,5.0,2026-01-10 21:06:05,37.08209,-121.59943,592.0,0.1,264.7,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1439.57,0.0,329.0,2026-01-10 12:11:22-08:00
3302.06,1.0,5.0,2026-01-10 21:06:06,37.0821,-121.59942,592.0,0.2,264.7,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1439.8229999999999,0.0,329.0,2026-01-10 12:11:22-08:00
3303.06,1.0,5.0,2026-01-10 21:06:07,37.08211,-121.59942,592.0,0.6,264.7,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1440.4976666666666,0.0,329.0,2026-01-10 12:11:22-08:00
3304.06,1.0,5.0,2026-01-10 21:06:08,37.08211,-121.59941,592.0,0.3,264.7,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1441.2566666666667,0.0,329.0,2026-01-10 12:11:22-08:00
3305.06,1.0,5.0,2026-01-10 21:06:09,37.08212,-121.5994,591.0,0.8,264.7,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1442.1843333333334,0.0,329.0,2026-01-10 12:11:22-08:00
3306.06,1.0,4.0,2026-01-10 21:06:10,37.08211,-121.5994,587.0,0.2,264.7,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1443.0276666666666,0.0,329.0,2026-01-10 12:11:22-08:00
3307.06,1.0,4.0,2026-01-10 21:06:11,37.08211,-121.59939,582.0,1.6,225.2,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1444.5456666666666,0.0,329.0,2026-01-10 12:11:22-08:00
3308.06,1.0,4.0,2026-01-10 21:06:12,37.08211,-121.59938,579.0,1.6,240.2,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1447.2443333333333,0.0,329.0,2026-01-10 12:11:22-08:00
3309.06,1.0,4.0,2026-01-10 21:06:13,37.08212,-121.59938,582.0,0.9,297.8,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1449.3526666666667,0.0,329.0,2026-01-10 12:11:22-08:00
3310.06,1.0,4.0,2026-01-10 21:06:14,37.08212,-121.59937,581.0,0.2,297.8,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1450.2803333333334,0.0,329.0,2026-01-10 12:11:22-08:00
3312.06,2.0,4.0,2026-01-10 21:06:16,37.08522,-121.60618,4317.0,10.6,311.0,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1468.4963333333333,0.0,329.0,2026-01-10 12:11:22-08:00
3313.06,1.0,4.0,2026-01-10 21:06:17,37.08519,-121.60612,4311.0,5.2,125.4,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1481.821,0.0,329.0,2026-01-10 12:11:22-08:00
3314.06,1.0,4.0,2026-01-10 21:06:18,37.08516,-121.60604,4265.0,8.4,123.8,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1493.2903333333334,0.0,329.0,2026-01-10 12:11:22-08:00
3315.06,1.0,4.0,2026-01-10 21:06:19,37.08512,-121.60597,4223.0,6.5,123.2,-12.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,30.6,0.0,0.0,0.0,25.2,0.0,0.0,37.7,0.1,0.0,8.2,0.8,0.3,0.0,0.0,0.0,0.0,161.0,433.0,160.0,382.0,158.0,423.0,158.0,340.0,0.0,0.0,-2.0,2.1,0.0,25.2,3.0,0.0,0.0,0.0,0.656,0.996,1.0,26.7,0.0,0.0,0.0,,0.0,0.0,159.25,159.25,26.7,32.0,80.6,32.0,32.0,32.0,32.0,321.8,811.4,320.0,719.6,316.4,793.4,316.4,644.0,32.0,32.0,80.06,318.65,80.06,0.33799999999999997,1505.856,0.0,329.0,2026-01-10 12:11:22-08:00
